acousticness,bpm,danceability,energy,genre,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,age,hours,while working,exploratory,foreign,anxiety,depression,insomnia,ocd,effects,frequency [classical],frequency [country],frequency [edm],frequency [folk],frequency [gospel],frequency [hip hop],frequency [jazz],frequency [k pop],frequency [latin],frequency [lofi],frequency [metal],frequency [pop],frequency [r&b],frequency [rap],frequency [rock],frequency [video game music],country
-1.02,133.0,-1.5,2.02,Metal,2.38,0.86,-1.49,1,0.56,0.09,-4.36,-0.99,18,3.0,No,Yes,No,0.9,0.6,0.8,0.5,Improve,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,TR
0.09,133.0,-0.16,-1.2,Rap,-0.2,0.14,-3.48,1,0.56,0.04,-4.37,-0.78,20,2.0,Yes,Yes,Yes,0.7,0.5,0.1,0.3,Improve,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,TR
-0.89,133.0,0.26,-0.09,Rock,2.28,0.83,-2.22,0,0.56,0.04,-4.37,0.04,23,2.0,No,Yes,Yes,0.5,0.7,1.0,0.2,No effect,Rarely,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Never,TR
0.03,133.0,-0.94,-1.28,K pop,-0.13,-0.4,-3.49,0,0.56,0.05,-4.36,-2.12,18,5.0,Yes,Yes,Yes,0.7,0.4,0.5,0.6,Improve,Never,Rarely,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,TR
2.63,133.0,-2.95,-2.55,Classical,8.31,-0.68,-5.58,1,0.56,0.03,-4.37,-1.95,12,2.0,Yes,No,No,0.0,0.0,0.3,0.0,Improve,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,EE
-1.05,133.0,0.94,0.86,K pop,-0.2,-0.58,-1.5,0,0.56,0.09,-4.36,0.61,16,6.0,Yes,Yes,Yes,0.7,0.8,0.7,0.5,Improve,Rarely,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,NI
-0.85,130.0,-1.54,-0.17,Rock,-0.2,0.01,5.5,0,0.56,0.05,-4.36,0.69,15,8.0,Yes,No,No,0.8,0.7,0.5,0.0,Improve,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,AE
-0.15,133.0,0.48,0.8,Rock,-0.2,2.24,-1.47,0,0.56,0.28,-4.37,0.07,19,5.0,No,Yes,Yes,1.0,0.8,0.7,0.0,Improve,Rarely,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Rarely,DK
-1.1,139.0,-0.73,0.72,Rock,-0.18,-0.32,4.5,1,0.63,0.05,-4.36,-0.54,18,1.0,No,Yes,Yes,0.8,0.9,0.6,0.1,Improve,Sometimes,Rarely,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,TR
0.46,133.0,0.45,-2.26,K pop,-0.2,-0.7,-5.14,1,0.56,0.05,-4.37,1.43,19,1.0,No,Yes,Yes,1.0,0.1,0.0,0.0,Improve,Never,Never,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Never,Never,Never,Never,Rarely,SE
-0.58,133.0,-0.01,1.75,Metal,-0.2,3.26,-1.38,0,0.56,0.29,-4.37,0.26,17,1.0,No,Yes,Yes,0.9,0.8,0.4,0.0,Improve,Sometimes,Never,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,ES
-1.04,133.0,0.14,1.44,Hip hop,7.85,1.56,-2.55,1,0.56,0.12,-4.36,-1.83,17,3.0,Yes,Yes,Yes,0.9,0.3,0.2,0.7,Improve,Rarely,Never,Rarely,Never,Never,Very frequently,Never,Sometimes,Never,Very frequently,Never,Sometimes,Sometimes,Rarely,Rarely,Never,BY
0.97,133.0,0.54,0.55,Hip hop,-0.2,-0.98,-0.72,1,0.56,0.08,-4.36,1.16,18,2.0,Yes,Yes,No,0.5,0.4,0.3,0.7,Improve,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Very frequently,Never,Never,SE
-0.62,133.0,-0.32,-0.78,Latin,-0.2,-0.29,-2.69,1,0.56,0.06,-4.37,-0.69,18,5.0,Yes,Yes,Yes,1.0,0.6,0.0,0.0,Improve,Very frequently,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,TR
0.27,133.0,-1.01,0.49,K pop,-0.19,1.22,-1.77,0,0.56,0.06,-4.35,0.54,16,3.0,Yes,No,Yes,1.0,0.2,0.7,0.8,Improve,Rarely,Never,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,NG
0.63,133.0,-0.51,0.78,K pop,-0.19,-0.52,-1.85,0,0.56,0.06,-4.35,0.05,18,2.0,Yes,Yes,Yes,0.7,0.2,0.3,0.5,Improve,Very frequently,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Rarely,SE
0.75,133.0,0.26,1.36,Rock,-0.11,-0.68,-1.48,1,0.56,0.05,-4.36,1.15,16,19.66,No,No,Yes,0.67,0.81,0.67,0.51,Worsen,Very frequently,Sometimes,Never,Sometimes,Never,Never,Very frequently,Never,Very frequently,Never,Never,Rarely,Never,Never,Sometimes,Rarely,CO
1.85,133.0,0.24,-1.88,Latin,7.33,-0.63,-4.39,1,0.56,0.03,-4.37,-0.39,17,12.0,Yes,Yes,No,0.0,0.3,0.9,0.5,No effect,Very frequently,Never,Rarely,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Very frequently,Very frequently,Sometimes,SA
-0.93,134.0,-0.22,0.6,Rock,-0.19,-0.96,4.5,0,0.78,0.65,-4.36,0.52,21,4.0,Yes,Yes,No,0.7,0.4,0.6,0.1,Improve,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Very frequently,Rarely,Never,Very frequently,Never,AE
-1.04,133.0,0.14,1.44,Hip hop,7.85,1.56,-2.55,1,0.56,0.12,-4.36,-1.83,18,7.0,Yes,Yes,Yes,0.3,0.1,0.0,0.3,Improve,Very frequently,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Rarely,Rarely,BY
-0.39,133.0,-1.09,-1.27,Rock,4.5,-0.87,-3.32,1,0.56,0.04,-4.36,-1.46,23,2.0,No,Yes,Yes,0.7,0.8,0.5,0.1,No effect,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Sometimes,NG
-0.39,133.0,0.04,1.05,Rock,-0.06,-0.59,-1.95,1,0.56,0.07,-4.36,-0.1,20,0.7,No,No,No,0.5,0.6,0.8,0.2,Improve,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Very frequently,Rarely,Never,Very frequently,Rarely,SE
-1.1,128.0,-1.17,1.14,Rock,-0.19,1.47,2.5,0,0.63,0.07,-4.36,0.08,17,2.0,Yes,Yes,Yes,0.0,0.8,0.0,0.0,Improve,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,TR
-0.04,133.0,0.99,-0.38,Hip hop,-0.2,-0.1,-2.44,1,0.56,0.1,-4.36,1.05,22,0.5,No,No,No,0.7,0.7,0.0,0.1,No effect,Sometimes,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Never,ID
1.37,133.0,-0.65,-1.39,K pop,-0.2,0.19,-2.18,0,0.56,0.03,-4.37,-0.87,16,3.0,Yes,Yes,Yes,0.2,0.7,0.0,0.0,Improve,Rarely,Never,Rarely,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,MA
2.61,133.0,-2.79,-1.8,Classical,8.29,-0.73,-4.65,0,0.56,0.03,-4.37,-1.32,14,5.0,Yes,Yes,Yes,0.3,0.0,0.2,0.3,Improve,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,EE
1.34,133.0,0.31,-0.4,Rock,-0.2,-0.4,-3.78,0,0.56,0.05,-4.35,1.88,16,24.0,Yes,Yes,Yes,0.5,0.1,0.9,0.1,Improve,Never,Never,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,EG
-0.7,133.0,0.67,1.12,K pop,-0.2,1.03,-0.9,0,0.56,0.15,-4.36,0.77,19,8.0,Yes,Yes,Yes,0.4,0.3,0.0,0.0,Improve,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,EE
-1.01,133.0,-1.21,-0.37,Rock,-0.19,-0.52,-4.62,1,0.56,0.05,-4.36,0.51,20,4.0,Yes,Yes,Yes,0.5,0.7,0.7,0.0,No effect,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Rarely,AE
-0.65,143.0,-0.81,1.08,Rock,-0.19,0.01,3.0,0,0.54,0.05,-4.36,0.74,20,2.0,Yes,Yes,No,0.2,0.2,0.0,0.0,No effect,Sometimes,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Very frequently,Sometimes,TR
2.06,133.0,-0.99,-1.53,K pop,-0.2,-0.65,-3.0,1,0.56,0.04,-4.36,-1.75,16,3.0,Yes,Yes,Yes,0.2,0.7,0.0,0.0,Improve,Rarely,Never,Rarely,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,KR
1.24,132.0,-2.41,-2.25,Rock,-0.2,0.01,5.5,0,0.56,0.07,-4.36,-1.72,21,3.0,Yes,Yes,No,0.8,0.9,0.2,0.0,Improve,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,PH
-0.94,133.0,0.05,0.46,K pop,-0.2,-0.25,-2.5,1,0.56,0.05,-4.36,-0.38,19,1.0,No,Yes,Yes,1.0,0.1,0.0,0.0,Improve,Never,Never,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Never,Never,Never,Never,Rarely,FR
-1.02,133.0,-0.51,0.47,K pop,0.55,-0.17,-2.11,1,0.56,0.05,-4.36,0.65,19,5.0,Yes,Yes,Yes,0.4,0.2,0.2,0.1,Improve,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Rarely,Very frequently,Rarely,Never,Never,Very frequently,Very frequently,Rarely,Rarely,Rarely,TR
1.04,136.0,-0.51,1.2,Rock,-0.18,5.03,3.0,1,0.42,0.09,-4.36,0.17,21,1.0,Yes,Yes,No,0.7,0.9,0.1,0.2,Improve,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Very frequently,Very frequently,BR
-0.05,143.0,0.43,0.54,Rock,-0.18,-0.56,4.0,1,0.66,0.07,-4.36,0.43,16,2.5,Yes,Yes,Yes,0.2,0.1,0.0,0.0,Improve,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Never,Very frequently,Rarely,SE
-1.05,133.0,-2.52,0.31,Rock,-0.11,-0.68,-1.89,1,0.56,0.05,-4.35,0.98,22,2.0,No,No,No,1.0,0.5,0.2,0.8,Improve,Rarely,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,PA
-0.85,133.0,-0.63,1.58,Rock,-0.19,-0.07,-1.59,0,0.56,0.14,-4.36,-0.51,20,2.0,Yes,Yes,No,0.6,0.2,0.6,0.7,No effect,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,TR
-0.69,142.0,-2.12,0.07,Rock,-0.19,-0.88,4.0,1,0.32,0.05,-4.36,-0.71,16,8.0,Yes,Yes,No,0.8,0.9,0.5,1.0,Improve,Very frequently,Never,Rarely,Sometimes,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Sometimes,TR
0.36,133.0,-0.11,1.2,Rock,-0.2,-0.54,-1.82,1,0.56,0.04,-4.36,1.23,13,2.0,Yes,Yes,No,0.7,1.0,0.5,0.6,Worsen,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,SE
2.73,133.0,-2.55,-2.74,Classical,8.26,-0.19,-4.06,1,0.56,0.03,-4.37,-1.59,24,6.0,Yes,No,No,0.6,0.7,0.2,0.0,No effect,Very frequently,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Never,Rarely,Never,EE
-1.08,133.0,-0.1,-0.38,K pop,-0.2,0.0,-2.03,1,0.56,0.05,-4.36,-0.82,22,2.0,Yes,Yes,Yes,0.7,0.8,0.5,0.1,No effect,Never,Never,Very frequently,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,FR
-0.85,135.0,-1.32,0.72,Rock,-0.18,-0.48,3.5,1,0.63,0.09,-4.36,-1.98,20,12.0,No,Yes,Yes,0.7,1.0,0.2,0.0,Improve,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,ZA
2.85,133.0,0.08,-3.15,K pop,6.45,-0.42,-6.74,1,0.56,0.07,-4.36,-0.27,19,8.0,Yes,Yes,Yes,0.4,0.3,0.0,0.0,Improve,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,SA
2.72,133.0,-2.25,-3.21,Latin,7.78,-0.34,-7.92,0,0.56,0.03,-4.37,-1.85,18,5.0,Yes,Yes,Yes,1.0,0.6,0.0,0.0,Improve,Very frequently,Sometimes,Rarely,Never,Never,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Never,SE
-1.1,133.0,-2.02,2.02,Rock,-0.2,1.69,-0.68,1,0.56,0.07,-4.35,1.01,23,1.0,No,Yes,No,0.1,0.0,0.1,0.0,Improve,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Never,Very frequently,Never,JP
0.37,133.0,-0.85,-0.99,K pop,-0.2,-0.63,-5.57,1,0.56,0.1,-4.36,-0.87,22,2.0,Yes,Yes,Yes,0.7,0.8,0.5,0.1,No effect,Never,Never,Very frequently,Never,Never,Sometimes,Never,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,TR
-0.36,133.0,-0.18,0.33,K pop,-0.2,-0.22,-2.27,1,0.56,0.06,-4.36,-0.27,19,2.0,Yes,Yes,Yes,0.7,0.6,0.5,0.1,Improve,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,TW
0.69,133.0,-0.28,-0.72,Rap,-0.2,-0.79,-2.54,0,0.56,0.04,-4.37,-1.44,19,3.0,Yes,No,Yes,0.7,0.5,0.3,0.3,Improve,Never,Never,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Sometimes,Sometimes,TR
2.84,133.0,0.05,-3.38,K pop,3.54,-0.42,-5.74,1,0.56,0.04,-4.36,-1.97,19,8.0,Yes,Yes,Yes,0.4,0.3,0.0,0.0,Improve,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,ID
0.13,133.0,-0.42,-0.7,Rap,-0.2,-0.42,-3.04,0,0.56,0.07,-4.36,-1.73,13,6.0,Yes,Yes,No,0.4,0.0,0.0,0.2,Worsen,Never,Never,Never,Never,Never,Very frequently,Never,Rarely,Never,Rarely,Never,Rarely,Never,Very frequently,Never,Never,TR
-0.8,133.0,-0.38,0.15,Rock,0.35,1.5,-2.45,0,0.56,0.06,-4.37,-0.99,19,6.0,Yes,Yes,Yes,0.4,0.2,0.0,0.0,Improve,Never,Never,Rarely,Very frequently,Never,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Rarely,TR
2.19,133.0,-1.43,-2.02,K pop,-0.2,-0.56,-2.16,1,0.56,0.03,-4.36,-0.73,17,10.0,Yes,Yes,Yes,1.0,0.3,0.0,0.4,Improve,Rarely,Sometimes,Rarely,Rarely,Never,Very frequently,Never,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,MA
-1.08,133.0,-0.35,1.34,Rock,-0.19,1.68,-2.12,0,0.56,0.05,-4.36,-0.65,21,1.0,Yes,Yes,No,0.7,0.9,0.1,0.2,Improve,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Very frequently,Very frequently,FR
2.77,133.0,-1.56,-2.31,K pop,0.54,-0.33,-3.34,1,0.56,0.03,-4.36,-1.84,19,2.0,Yes,Yes,Yes,0.7,0.6,0.5,0.1,Improve,Rarely,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,SG
-0.35,133.0,-0.26,-0.44,K pop,-0.16,-0.05,-2.44,1,0.56,0.04,-4.37,-1.03,14,2.0,Yes,Yes,Yes,0.4,0.4,0.2,0.2,Improve,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Rarely,FR
-1.01,133.0,-1.24,0.68,Rock,3.17,1.48,-1.77,0,0.56,0.03,-4.36,0.77,20,2.0,Yes,Yes,Yes,0.7,0.9,0.7,0.0,Improve,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,TR
-1.1,139.0,-1.54,0.72,Rock,-0.18,-0.48,2.0,1,0.6,0.05,-4.36,-1.5,21,1.0,Yes,Yes,No,0.7,0.9,0.1,0.2,Improve,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Very frequently,Very frequently,TR
-1.08,133.0,-1.39,1.44,Rock,-0.2,2.86,-0.99,1,0.56,0.07,-4.36,0.74,23,3.0,Yes,No,No,1.0,0.5,0.2,0.0,Improve,Never,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,IT
-1.06,133.0,-1.35,1.49,Rock,0.36,0.07,-1.59,0,0.56,0.06,-4.36,1.18,14,3.0,Yes,Yes,No,0.2,0.6,0.3,0.0,Worsen,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,TR
1.88,133.0,0.17,-0.67,K pop,-0.2,-0.7,-2.5,1,0.56,0.04,-4.36,-0.75,18,12.0,Yes,Yes,Yes,0.3,0.7,0.5,0.2,Improve,Never,Never,Never,Never,Never,Sometimes,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Sometimes,Sometimes,Rarely,Never,MA
0.56,133.0,-0.73,-0.05,Rock,-0.19,2.84,4.5,0,0.4,0.27,-4.36,0.03,17,2.0,Yes,Yes,Yes,0.7,0.6,0.0,0.9,Improve,Very frequently,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Never,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Very frequently,Never,NG
-0.78,133.0,-0.06,1.3,K pop,-0.2,0.04,-1.63,1,0.56,0.06,-4.36,0.46,18,1.0,No,No,Yes,0.5,0.1,0.4,0.0,Improve,Never,Never,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Never,TR
-1.09,133.0,-0.04,1.33,Rock,0.01,-0.68,-1.51,1,0.56,0.07,-4.36,0.63,18,3.0,Yes,Yes,No,1.0,0.2,0.0,0.0,Improve,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Never,Very frequently,Rarely,BG
-0.7,133.0,-0.61,-0.57,Rap,-0.2,0.38,-2.54,0,0.56,0.05,-4.36,-2.13,21,1.0,No,No,No,0.4,0.3,0.4,0.5,Improve,Rarely,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Never,FR
-0.41,133.0,0.81,0.4,K pop,-0.2,-0.45,-2.09,1,0.56,0.05,-4.36,0.59,16,4.0,Yes,Yes,Yes,0.8,0.9,0.4,0.0,Improve,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Rarely,SE
-0.49,133.0,-1.11,0.53,K pop,1.25,-0.35,-2.1,1,0.56,0.06,-4.36,-0.44,16,4.0,Yes,Yes,Yes,0.8,0.9,0.4,0.0,Improve,Very frequently,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Rarely,TR
0.02,133.0,-1.52,-0.94,K pop,-0.2,-0.83,-2.14,0,0.56,0.03,-4.36,-1.24,20,1.0,Yes,Yes,Yes,0.8,0.7,0.1,0.1,No effect,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Never,Rarely,Never,TR
-1.02,133.0,-0.73,-0.29,Rock,-0.05,0.33,-2.33,1,0.56,0.03,-4.36,-1.06,16,10.0,No,Yes,No,0.0,0.0,0.0,0.0,No effect,Rarely,Very frequently,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,ZA
-0.3,133.0,-0.81,-1.36,K pop,-0.2,-0.62,-2.61,1,0.56,0.03,-4.36,-1.51,18,1.0,No,No,Yes,0.5,0.1,0.4,0.0,Improve,Never,Never,Rarely,Never,Never,Very frequently,Never,Very frequently,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Never,TR
-0.07,133.0,0.07,-1.64,Rock,-0.2,-0.97,-6.0,1,0.56,0.03,-4.37,0.84,16,3.0,Yes,Yes,Yes,0.5,0.7,0.1,0.4,Improve,Sometimes,Never,Sometimes,Never,Never,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Sometimes,EG
1.99,133.0,0.31,-1.01,Rock,-0.2,-0.64,-2.18,1,0.56,0.05,-4.36,-0.53,14,12.0,Yes,Yes,Yes,0.8,0.6,1.0,0.5,Improve,Sometimes,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,MA
-1.09,133.0,-1.4,0.79,Rock,-0.2,-0.78,-2.25,1,0.56,0.06,-4.35,-0.69,23,1.0,No,Yes,No,0.1,0.0,0.1,0.0,Improve,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Never,Very frequently,Never,TR
2.54,133.0,-1.65,-2.98,K pop,-0.2,-0.52,-3.67,1,0.56,0.05,-4.36,-1.31,19,1.0,No,Yes,Yes,1.0,0.1,0.0,0.0,Improve,Never,Never,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Never,Never,Never,Never,Rarely,AT
-0.97,128.0,-0.73,1.32,Rock,-0.2,0.41,2.0,0,0.59,0.07,-4.36,-1.54,23,3.0,Yes,Yes,Yes,1.0,0.7,0.0,1.0,Improve,Rarely,Rarely,Never,Very frequently,Never,Sometimes,Sometimes,Never,Never,Never,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,Never,ZA
0.44,145.0,-1.76,-1.3,Rock,-0.19,-0.15,5.5,1,0.79,0.05,-4.36,-1.15,21,3.0,Yes,Yes,No,0.8,0.9,0.2,0.0,Improve,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,CZ
0.75,133.0,0.26,1.36,Rock,-0.11,-0.68,-1.48,1,0.56,0.05,-4.36,1.15,21,1.0,No,Yes,No,0.6,0.5,0.0,0.0,No effect,Never,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,CO
-0.41,133.0,-0.64,1.11,Rock,-0.2,-0.79,-2.07,1,0.56,0.03,-4.36,1.12,18,3.0,Yes,Yes,No,1.0,0.2,0.0,0.0,Improve,Sometimes,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Never,Never,Very frequently,Rarely,TR
-0.06,133.0,0.74,0.34,K pop,-0.2,-0.37,-1.15,1,0.56,0.03,-4.36,1.06,19,1.0,No,Yes,Yes,1.0,0.1,0.0,0.0,Improve,Never,Never,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Never,Never,Never,Never,Rarely,KZ
2.6,133.0,-1.94,-2.82,K pop,-0.2,-0.62,-4.61,1,0.56,0.04,-4.37,-1.24,18,2.0,Yes,Yes,Yes,0.6,0.0,0.0,0.0,Improve,Rarely,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Never,HK
-1.1,130.0,-2.05,1.73,Metal,-0.18,0.17,2.5,1,0.75,0.13,-4.36,-0.75,21,3.0,Yes,Yes,No,0.3,0.3,0.7,0.0,No effect,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,TR
