Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
8/28/2022 14:45:44,30.0,Spotify,5.0,Yes,Yes,No,Metal,Yes,No,160.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Never,Never,Very frequently,Never,7.0,6.0,6.0,2.0,No effect,I understand.
8/28/2022 14:47:08,43.0,I do not use a streaming service.,6.0,Yes,Yes,Yes,Video game music,Yes,Yes,109.0,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Very frequently,5.0,4.0,8.0,3.0,No effect,I understand.
8/28/2022 14:49:18,24.0,Spotify,4.0,Yes,No,No,Classical,Yes,Yes,175.0,Very frequently,Rarely,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Very frequently,Rarely,4.0,6.0,5.0,3.0,Improve,I understand.
8/28/2022 14:51:02,36.0,YouTube Music,1.0,Yes,No,No,Rock,Yes,No,110.0,Sometimes,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,6.0,2.0,3.0,1.0,Improve,I understand.
8/28/2022 14:58:17,19.0,YouTube Music,4.0,Yes,No,No,Video game music,Yes,No,162.0,Rarely,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Very frequently,8.0,2.0,1.0,6.0,Improve,I understand.
8/28/2022 14:59:05,22.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,189.0,Rarely,Very frequently,Never,Very frequently,Never,Never,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Sometimes,9.0,6.0,0.0,6.0,Improve,I understand.
8/28/2022 15:02:14,20.0,Spotify,3.0,No,No,Yes,EDM,Yes,Yes,121.0,Rarely,Sometimes,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,0.0,3.0,7.0,0.0,Improve,I understand.
8/28/2022 15:03:51,31.0,Spotify,2.0,No,No,No,Rock,Yes,No,200.0,Rarely,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Very frequently,Never,8.0,9.0,6.0,2.0,Improve,I understand.
8/28/2022 15:03:56,19.0,Spotify,4.0,Yes,No,No,Metal,Yes,Yes,105.0,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Rarely,4.0,1.0,1.0,1.0,Improve,I understand.
8/28/2022 15:07:16,15.0,Spotify,8.0,Yes,No,No,Rock,No,No,193.0,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,8.0,7.0,5.0,0.0,Improve,I understand.
8/28/2022 15:09:31,18.0,Spotify,2.0,No,Yes,Yes,Metal,Yes,Yes,149.0,Never,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,3.0,4.0,6.0,1.0,Improve,I understand.
8/28/2022 15:22:00,25.0,I do not use a streaming service.,0.5,No,Yes,No,Classical,No,No,140.0,Very frequently,Never,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,1.0,1.0,3.0,1.0,Improve,I understand.
8/28/2022 15:32:38,17.0,Apple Music,5.0,Yes,No,No,Metal,Yes,No,134.0,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,10.0,8.0,6.0,7.0,No effect,I understand.
8/28/2022 15:41:56,28.0,YouTube Music,1.0,No,No,No,Rock,Yes,No,120.0,Rarely,Never,Very frequently,Sometimes,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Never,Sometimes,Rarely,6.0,6.0,2.0,0.0,No effect,I understand.
8/28/2022 16:04:58,20.0,Spotify,3.0,Yes,No,No,Rock,Yes,Yes,170.0,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,6.0,7.0,0.0,0.0,Improve,I understand.
8/28/2022 16:07:28,21.0,YouTube Music,2.0,Yes,Yes,No,Metal,Yes,Yes,107.0,Sometimes,Rarely,Never,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Very frequently,Rarely,Never,Rarely,Sometimes,Very frequently,8.0,4.0,10.0,0.0,No effect,I understand.
8/28/2022 16:07:51,41.0,Spotify,3.0,Yes,No,No,Pop,No,Yes,113.0,Sometimes,Never,Rarely,Rarely,Rarely,Very frequently,Sometimes,Rarely,Rarely,Never,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Never,9.0,7.0,6.0,2.0,No effect,I understand.
8/28/2022 16:08:12,20.0,Spotify,2.0,Yes,Yes,No,Pop,Yes,No,126.0,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Never,Very frequently,Never,Rarely,Very frequently,Sometimes,7.0,4.0,6.0,5.0,Improve,I understand.
8/28/2022 16:13:28,34.0,Other streaming service,4.0,Yes,No,No,Metal,Yes,Yes,161.0,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,Rarely,6.0,7.0,0.0,0.0,No effect,I understand.
8/28/2022 16:15:08,21.0,YouTube Music,3.0,Yes,No,Yes,Metal,Yes,No,,Sometimes,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Very frequently,Very frequently,Never,Never,Very frequently,Rarely,10.0,0.0,10.0,10.0,Improve,I understand.
8/28/2022 16:15:08,23.0,Spotify,2.0,Yes,No,No,Metal,Yes,Yes,100.0,Rarely,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Never,Sometimes,Rarely,6.0,3.0,0.0,1.0,Improve,I understand.
8/28/2022 16:15:39,16.0,Spotify,3.0,No,No,No,Pop,No,No,140.0,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Never,Never,7.0,5.0,5.0,3.0,Improve,I understand.
8/28/2022 16:15:58,19.0,YouTube Music,4.0,Yes,No,No,Pop,Yes,No,156.0,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,Rarely,Never,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,7.0,10.0,5.0,0.0,Improve,I understand.
8/28/2022 16:23:43,22.0,Spotify,2.0,Yes,Yes,No,Rock,Yes,Yes,98.0,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8.0,6.0,0.0,0.0,Improve,I understand.
8/28/2022 16:27:00,19.0,Spotify,8.0,Yes,No,No,K pop,Yes,Yes,100.0,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,4.0,3.0,0.0,0.0,Improve,I understand.
8/28/2022 16:30:17,23.0,Spotify,4.0,Yes,No,No,Hip hop,Yes,Yes,78.0,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7.0,6.0,7.0,5.0,Improve,I understand.
8/28/2022 16:30:36,23.0,Spotify,2.0,No,Yes,No,Metal,No,Yes,117.0,Never,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,7.0,3.0,2.0,3.0,Improve,I understand.
8/28/2022 16:32:40,22.0,Spotify,1.0,No,No,Yes,EDM,Yes,No,128.0,Never,Never,Very frequently,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Sometimes,Sometimes,Never,2.0,7.0,5.0,0.0,Improve,I understand.
8/28/2022 16:34:03,17.0,Spotify,3.0,Yes,No,No,Rock,Yes,No,130.0,Rarely,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Very frequently,Sometimes,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,7.0,8.0,6.0,5.0,Improve,I understand.
8/28/2022 16:37:00,28.0,Spotify,0.5,No,No,No,Folk,Yes,No,130.0,Rarely,Sometimes,Never,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Sometimes,Never,Rarely,Very frequently,Rarely,4.0,7.0,1.0,0.0,Improve,I understand.
8/28/2022 16:37:10,23.0,Spotify,2.0,No,No,No,Rock,Yes,Yes,,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Never,Very frequently,Very frequently,Never,Sometimes,Very frequently,Sometimes,7.0,8.0,5.0,1.0,No effect,I understand.
8/28/2022 16:53:26,19.0,Apple Music,3.0,Yes,No,No,Rock,Yes,Yes,126.0,Never,Sometimes,Sometimes,Never,Never,Very frequently,Never,Never,Never,Rarely,Rarely,Rarely,Rarely,Sometimes,Very frequently,Sometimes,5.0,2.0,8.0,6.0,Improve,I understand.
8/28/2022 16:58:35,17.0,Spotify,2.0,Yes,Yes,Yes,Hip hop,Yes,Yes,122.0,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Never,10.0,7.0,4.0,2.0,Improve,I understand.
8/28/2022 17:14:08,21.0,YouTube Music,1.0,No,No,No,Rock,Yes,No,179.0,Never,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,6.0,5.0,0.0,0.0,No effect,I understand.
8/28/2022 17:14:32,29.0,Other streaming service,5.0,Yes,No,No,Jazz,Yes,Yes,200.0,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Sometimes,7.0,2.0,3.0,1.0,Improve,I understand.
8/28/2022 17:15:18,22.0,Spotify,10.0,No,Yes,Yes,EDM,No,Yes,128.0,Sometimes,Sometimes,Very frequently,Very frequently,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,4.0,7.0,7.0,3.0,Improve,I understand.
8/28/2022 17:15:27,18.0,Spotify,4.0,Yes,Yes,Yes,Pop,Yes,Yes,130.0,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,4.0,5.0,6.0,5.0,Improve,I understand.
8/28/2022 17:19:10,13.0,Spotify,2.0,Yes,Yes,Yes,Rock,Yes,No,120.0,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Very frequently,7.0,10.0,5.0,6.0,Worsen,I understand.
8/28/2022 17:27:12,24.0,Spotify,1.0,No,No,No,Metal,Yes,No,86.0,Sometimes,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,6.0,4.0,5.0,0.0,Improve,I understand.
8/28/2022 17:32:18,35.0,Spotify,6.0,Yes,No,No,Rock,Yes,Yes,166.0,Sometimes,Rarely,Sometimes,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,4.0,1.0,3.0,1.0,No effect,I understand.
8/28/2022 17:33:12,29.0,YouTube Music,1.0,Yes,Yes,No,Video game music,Yes,No,110.0,Sometimes,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Never,Sometimes,Rarely,Never,Sometimes,Sometimes,6.0,6.0,1.0,2.0,Improve,I understand.
8/28/2022 17:37:42,28.0,Spotify,6.0,Yes,No,No,Rock,No,No,144.0,Sometimes,Rarely,Never,Sometimes,Never,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Very frequently,10.0,8.0,7.0,1.0,Improve,I understand.
8/28/2022 17:40:15,32.0,Spotify,7.0,Yes,No,No,Pop,Yes,Yes,120.0,Sometimes,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,10.0,8.0,2.0,8.0,Improve,I understand.
8/28/2022 17:41:15,32.0,Other streaming service,1.0,No,No,No,EDM,Yes,No,120.0,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Rarely,Rarely,Never,3.0,6.0,2.0,0.0,No effect,I understand.
8/28/2022 17:43:22,21.0,Spotify,3.0,Yes,Yes,No,Rock,Yes,No,160.0,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,8.0,9.0,2.0,0.0,Improve,I understand.
8/28/2022 17:54:30,18.0,Spotify,2.0,Yes,Yes,No,Video game music,No,Yes,101.0,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Sometimes,Very frequently,8.0,3.0,8.0,7.0,Improve,I understand.
8/28/2022 17:56:27,19.0,Spotify,3.0,Yes,Yes,No,Classical,Yes,No,122.0,Very frequently,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Never,Very frequently,Never,Never,Rarely,Sometimes,3.0,3.0,1.0,2.0,Improve,I understand.
8/28/2022 18:02:14,18.0,Apple Music,2.0,Yes,Yes,No,Pop,Yes,Yes,,Rarely,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Never,6.0,5.0,2.0,0.0,Improve,I understand.
8/28/2022 18:03:27,16.0,YouTube Music,3.0,Yes,No,Yes,Pop,No,No,,Rarely,Sometimes,Sometimes,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Very frequently,Never,Rarely,Very frequently,Rarely,0.0,0.0,4.0,0.0,No effect,I understand.
8/28/2022 18:03:50,25.0,Spotify,1.5,Yes,No,No,Pop,No,No,61.0,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Never,6.0,5.0,0.0,2.0,Improve,I understand.
8/28/2022 18:06:24,17.0,Spotify,4.0,Yes,No,No,Lofi,Yes,Yes,79.0,Very frequently,Never,Never,Never,Sometimes,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,3.0,8.0,0.0,0.0,Improve,I understand.
8/28/2022 18:08:44,16.0,Spotify,2.0,Yes,No,No,Rap,Yes,Yes,126.0,Very frequently,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,1.0,8.0,0.0,0.0,No effect,I understand.
8/28/2022 18:13:47,27.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,185.0,Sometimes,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Rarely,5.0,6.0,6.0,3.0,Improve,I understand.
8/28/2022 18:17:00,53.0,Spotify,7.0,Yes,No,No,Pop,Yes,Yes,92.0,Very frequently,Sometimes,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Rarely,0.0,0.0,0.0,0.0,Improve,I understand.
8/28/2022 18:17:46,25.0,Spotify,1.0,Yes,No,No,EDM,No,No,107.0,Never,Never,Very frequently,Never,Never,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Rarely,Rarely,0.0,8.0,0.0,0.0,Improve,I understand.
8/28/2022 18:18:12,34.0,Spotify,2.0,No,No,No,Metal,No,No,120.0,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Sometimes,Never,3.0,7.0,0.0,0.0,Improve,I understand.
8/28/2022 18:18:18,22.0,Other streaming service,6.0,Yes,Yes,Yes,Jazz,Yes,Yes,140.0,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,8.0,8.0,8.0,5.0,Improve,I understand.
8/28/2022 18:18:24,17.0,Spotify,2.0,Yes,Yes,Yes,Jazz,Yes,No,94.0,Sometimes,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,5.0,2.0,3.0,4.0,Improve,I understand.
8/28/2022 18:21:19,26.0,Spotify,3.0,Yes,Yes,No,Folk,Yes,No,160.0,Rarely,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,8.0,8.0,3.0,0.0,Improve,I understand.
8/28/2022 18:28:48,19.0,Spotify,8.0,Yes,No,No,EDM,Yes,No,174.0,Never,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,6.0,8.0,8.0,0.0,Improve,I understand.
8/28/2022 18:30:21,21.0,Spotify,3.0,Yes,No,No,Pop,Yes,Yes,136.0,Rarely,Very frequently,Sometimes,Rarely,Never,Very frequently,Rarely,Never,Very frequently,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,6.0,8.0,6.0,0.0,Worsen,I understand.
8/28/2022 18:33:32,32.0,Spotify,3.0,Yes,Yes,Yes,Rock,Yes,Yes,144.0,Rarely,Rarely,Sometimes,Very frequently,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Rarely,6.0,6.0,7.0,5.0,Improve,I understand.
8/28/2022 18:35:17,21.0,I do not use a streaming service.,3.0,Yes,No,No,Rock,No,No,77.0,Never,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Very frequently,9.0,10.0,3.0,0.0,No effect,I understand.
8/28/2022 18:51:10,25.0,Spotify,2.0,No,Yes,No,Pop,No,No,120.0,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,7.0,7.0,5.0,0.0,Improve,I understand.
8/28/2022 18:53:03,26.0,Spotify,1.0,No,No,No,Rock,No,No,,Rarely,Never,Rarely,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Never,10.0,7.0,2.0,8.0,No effect,I understand.
8/28/2022 18:54:47,21.0,Spotify,2.0,Yes,Yes,No,Metal,Yes,Yes,,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,1.0,3.0,0.0,6.0,No effect,I understand.
8/28/2022 18:55:44,17.0,Spotify,2.0,Yes,Yes,No,Pop,No,Yes,,Rarely,Never,Never,Never,Never,Rarely,Very frequently,Very frequently,Never,Very frequently,Never,Very frequently,Very frequently,Sometimes,Never,Sometimes,5.0,3.0,2.0,1.0,Improve,I understand.
8/28/2022 18:56:54,28.0,I do not use a streaming service.,4.0,Yes,No,No,Rock,Yes,Yes,194.0,Rarely,Sometimes,Rarely,Rarely,Never,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,6.0,8.0,1.0,6.0,Improve,I understand.
8/28/2022 18:57:39,41.0,YouTube Music,4.0,Yes,No,No,Pop,Yes,No,60.0,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Rarely,7.0,2.0,0.0,7.0,Improve,I understand.
8/28/2022 18:58:09,18.0,Spotify,1.0,Yes,Yes,No,Metal,Yes,Yes,190.0,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Never,Never,Never,Very frequently,Rarely,Never,Sometimes,Very frequently,Sometimes,6.0,9.0,9.0,0.0,Improve,I understand.
8/28/2022 18:58:27,22.0,Spotify,2.0,No,No,No,R&B,No,Yes,87.0,Sometimes,Never,Never,Never,Never,Rarely,Never,Very frequently,Very frequently,Sometimes,Never,Sometimes,Very frequently,Rarely,Rarely,Sometimes,1.0,1.0,4.0,1.0,No effect,I understand.
8/28/2022 18:59:40,18.0,Other streaming service,2.0,Yes,No,No,K pop,No,Yes,122.0,Rarely,Never,Never,Never,Never,Never,Never,Very frequently,Never,Rarely,Never,Very frequently,Sometimes,Never,Never,Never,0.0,2.0,0.0,0.0,,I understand.
8/28/2022 18:59:53,49.0,Other streaming service,1.0,Yes,No,No,EDM,Yes,No,156.0,Sometimes,Never,Very frequently,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Sometimes,8.0,8.0,2.0,0.0,Improve,I understand.
8/28/2022 19:04:05,21.0,Spotify,3.0,Yes,Yes,Yes,Metal,Yes,No,150.0,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,3.0,3.0,7.0,0.0,No effect,I understand.
8/28/2022 19:04:26,27.0,Spotify,10.0,Yes,No,No,Metal,Yes,Yes,194.0,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8.0,8.0,3.0,0.0,Improve,I understand.
8/28/2022 19:07:16,19.0,Spotify,1.0,No,No,Yes,Metal,Yes,Yes,160.0,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,6.0,4.0,0.0,3.0,No effect,I understand.
8/28/2022 19:10:07,27.0,Spotify,3.0,Yes,No,No,Metal,Yes,Yes,171.0,Sometimes,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Rarely,1.0,0.0,0.0,0.0,Improve,I understand.
8/28/2022 19:12:02,27.0,Spotify,1.5,Yes,No,No,Rock,No,No,95.0,Never,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Never,Rarely,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,5.0,5.0,4.0,4.0,Improve,I understand.
8/28/2022 19:16:43,19.0,Spotify,3.0,Yes,Yes,No,K pop,Yes,Yes,114.0,Sometimes,Never,Never,Very frequently,Rarely,Rarely,Rarely,Very frequently,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,8.0,9.0,6.0,0.0,,I understand.
8/28/2022 19:18:53,42.0,YouTube Music,2.5,Yes,Yes,No,Rock,No,Yes,148.0,Sometimes,Rarely,Very frequently,Rarely,Never,Sometimes,Very frequently,Never,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Rarely,8.0,8.0,7.0,6.0,Improve,I understand.
8/28/2022 19:20:03,60.0,Pandora,2.0,Yes,No,No,Gospel,No,No,119.0,Rarely,Sometimes,Never,Rarely,Very frequently,Never,Never,Never,Rarely,Never,Never,Sometimes,Rarely,Never,Sometimes,Never,3.0,0.0,2.0,0.0,Improve,I understand.
8/28/2022 19:22:30,19.0,YouTube Music,5.0,Yes,No,No,Metal,No,Yes,136.0,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Very frequently,Very frequently,Never,Never,Sometimes,Very frequently,Sometimes,0.0,5.0,1.0,0.0,No effect,I understand.
8/28/2022 19:26:23,20.0,Apple Music,2.0,Yes,No,No,Pop,Yes,No,141.0,Rarely,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Never,Sometimes,Never,Very frequently,Sometimes,Rarely,Sometimes,Rarely,6.0,3.0,0.0,0.0,Improve,I understand.
8/28/2022 19:27:46,28.0,Spotify,2.0,No,No,Yes,Metal,No,No,146.0,Rarely,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Sometimes,Rarely,1.0,7.0,5.0,1.0,Improve,I understand.
8/28/2022 19:29:08,16.0,I do not use a streaming service.,2.0,No,Yes,Yes,Video game music,Yes,No,,Sometimes,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Never,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Sometimes,4.0,2.0,1.0,1.0,No effect,I understand.
8/28/2022 19:29:25,18.0,Spotify,2.0,Yes,No,No,R&B,No,Yes,164.0,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Very frequently,Rarely,Never,Never,5.0,6.0,0.0,1.0,No effect,I understand.
8/28/2022 19:30:42,34.0,Spotify,1.0,Yes,No,No,Rock,Yes,Yes,,Rarely,Never,Very frequently,Never,Never,Never,Never,Very frequently,Never,Rarely,Very frequently,Rarely,Never,Never,Very frequently,Very frequently,1.0,0.0,0.0,0.0,No effect,I understand.
8/28/2022 19:30:49,18.0,YouTube Music,1.5,Yes,No,No,Pop,Yes,No,,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,8.0,6.0,5.0,2.0,Improve,I understand.
8/28/2022 19:35:58,21.0,Spotify,5.0,Yes,Yes,Yes,Folk,Yes,Yes,128.0,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Rarely,9.0,4.0,0.0,3.0,Improve,I understand.
8/28/2022 19:40:03,38.0,Spotify,0.5,No,No,No,Rock,Yes,Yes,,Never,Never,Rarely,Sometimes,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Never,4.0,6.0,6.0,4.0,Improve,I understand.
8/28/2022 19:46:02,17.0,Spotify,2.0,Yes,No,No,Rock,No,Yes,,Never,Rarely,Rarely,Rarely,Never,Never,Never,Rarely,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Very frequently,Very frequently,7.0,3.0,1.0,5.0,Improve,I understand.
8/28/2022 19:46:57,35.0,Other streaming service,0.5,No,No,No,Pop,No,No,,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Very frequently,Rarely,Never,Sometimes,Rarely,10.0,3.0,1.0,0.0,No effect,I understand.
